addr,name,class,obj,status,reason,seeds_passed,seeds_total,z3_proven
0xcab00,hs_thread_push_frame,stubbable,hs_runtime.obj,pass,,50,50,0
0xcab80,hs_thread_pop_frame,stubbable,hs_runtime.obj,pass,,50,50,0
0xcaba0,hs_thread_stack_alloc,stubbable,hs_runtime.obj,pass,,50,50,0
0xcada0,FUN_000cada0,stubbable,hs_runtime.obj,error,timeout,0,0,0
0xcae80,FUN_000cae80,leaf,hs_runtime.obj,pass,,50,50,1
0xcaea0,FUN_000caea0,leaf,hs_runtime.obj,pass,,50,50,1
0xcaec0,hs_string_to_boolean,stubbable,hs_runtime.obj,pass,,50,50,0
0xcaef0,hs_short_to_real,leaf,hs_runtime.obj,pass,,50,50,1
0xcaf20,FUN_000caf20,leaf,hs_runtime.obj,pass,,50,50,1
0xcaf80,FUN_000caf80,stubbable,hs_runtime.obj,fail,divergence,0,50,0
0xcafc0,FUN_000cafc0,stubbable,hs_runtime.obj,fail,divergence,2,50,0
0xcaff0,hs_object_types_compatible,stubbable,hs_runtime.obj,pass,,50,50,0
0xcb070,hs_types_compatible,stubbable,hs_runtime.obj,pass,,50,50,0
0xcb170,hs_can_cast,stubbable,hs_runtime.obj,not_applicable,"oracle_vacuous_early_exit: 46.1% coverage, identical entry-point path across 50 seeds",50,50,0
0xcb230,FUN_000cb230,stubbable,hs_runtime.obj,inconclusive,vacuous_coverage: 8.2% < 10% floor,50,50,0
0xcb7b0,FUN_000cb7b0,stubbable,hs_runtime.obj,pass,,50,50,0
0xcb940,script_error,stubbable,hs_runtime.obj,pass,,50,50,0
0xcb9a0,hs_wake_by_name,stubbable,hs_runtime.obj,pass,,50,50,0
0xcbf80,hs_return,stubbable,hs_runtime.obj,pass,,50,50,0
0xcc0a0,FUN_000cc0a0,stubbable,hs_runtime.obj,pass,,50,50,0
0xcc0e0,hs_evaluate_wake,stubbable,hs_runtime.obj,pass,,50,50,0
0xcc1d0,FUN_000cc1d0,stubbable,hs_runtime.obj,pass,,50,50,0
0xcc340,FUN_000cc340,stubbable,hs_runtime.obj,pass,,50,50,0
0xcc3a0,FUN_000cc3a0,stubbable,hs_runtime.obj,pass,,50,50,0
0xcc560,hs_macro_function_evaluate,stubbable,hs_runtime.obj,inconclusive,"vacuous_output: 1 unique return(s), no scratch or memory variation across 50 seeds",50,50,0
0xcc590,hs_evaluate_begin,stubbable,hs_runtime.obj,pass,,50,50,0
0xcc660,hs_evaluate_begin_random,stubbable,hs_runtime.obj,pass,,47,50,0
0xcc870,hs_evaluate_if,stubbable,hs_runtime.obj,pass,,50,50,0
0xcca00,hs_evaluate_set,stubbable,hs_runtime.obj,pass,,50,50,0
0xccb40,hs_evaluate_logical,stubbable,hs_runtime.obj,pass,,50,50,0
0xccc70,hs_evaluate_arithmetic,stubbable,hs_runtime.obj,pass,,50,50,0
0xccdf0,hs_evaluate_equality,stubbable,hs_runtime.obj,pass,,50,50,0
0xcced0,hs_evaluate_inequality,stubbable,hs_runtime.obj,inconclusive,"vacuous_output: 0 unique return(s), no scratch or memory variation across 50 seeds",50,50,0
0xcd0e0,hs_evaluate_sleep,stubbable,hs_runtime.obj,pass,,50,50,0
0xcd2a0,hs_evaluate_sleep_until,stubbable,hs_runtime.obj,pass,,50,50,0
0xcd4a0,hs_evaluate_inspect,stubbable,hs_runtime.obj,pass,,50,50,0
0xcd5a0,hs_evaluate_object_cast_up,stubbable,hs_runtime.obj,pass,,50,50,0
0xcd6c0,hs_evaluate_debug_string,stubbable,hs_runtime.obj,pass,,50,50,0
0xcd840,FUN_000cd840,stubbable,hs_runtime.obj,pass,,50,50,0
0xcdb30,hs_runtime_initialize_for_new_map,stubbable,hs_runtime.obj,inconclusive,"vacuous_output: 0 unique return(s), no scratch or memory variation across 70 seeds",70,70,0
0xcde00,hs_runtime_update,stubbable,hs_runtime.obj,not_applicable,"oracle_vacuous_early_exit: 8.5% coverage, identical entry-point path across 50 seeds",50,65,0
0xcdeb0,hs_runtime_execute,stubbable,hs_runtime.obj,pass,,65,65,0
0xcdf70,FUN_000cdf70,stubbable,hs_runtime.obj,fail,divergence,7,50,0
0xce050,FUN_000ce050,stubbable,hs_runtime.obj,fail,divergence,0,50,0
0xce090,FUN_000ce090,stubbable,hs_runtime.obj,pass,,49,50,0
0xce0c0,FUN_000ce0c0,stubbable,hs_runtime.obj,pass,,49,50,0
0xce110,FUN_000ce110,stubbable,hs_runtime.obj,error,timeout,0,0,0
0xce150,FUN_000ce150,stubbable,hs_runtime.obj,fail,divergence,0,50,0
0xce1c0,hs_runtime_initialize,stubbable,hs_runtime.obj,inconclusive,"vacuous_output: 0 unique return(s), no scratch or memory variation across 50 seeds",50,50,0
0xce1e0,hs_runtime_dispose,stubbable,hs_runtime.obj,inconclusive,"vacuous_output: 0 unique return(s), no scratch or memory variation across 50 seeds",50,50,0
0xce200,FUN_000ce200,stubbable,hs_runtime.obj,inconclusive,"vacuous_output: 1 unique return(s), no scratch or memory variation across 50 seeds",50,50,0
0xce240,object_list_delete,stubbable,hs_runtime.obj,error,timeout,0,0,0
0xce2b0,FUN_000ce2b0,stubbable,hs_runtime.obj,pass,,50,50,0
0xce320,FUN_000ce320,stubbable,hs_runtime.obj,pass,,50,50,0
0xce350,FUN_000ce350,stubbable,hs_runtime.obj,pass,,50,50,0
0xce370,FUN_000ce370,stubbable,hs_runtime.obj,pass,,50,50,0
0xce3c0,FUN_000ce3c0,stubbable,hs_runtime.obj,error,timeout,0,0,0
0xce420,FUN_000ce420,stubbable,hs_runtime.obj,pass,,50,50,0
0xce450,FUN_000ce450,stubbable,hs_runtime.obj,pass,,50,50,0
0xd0340,hud_dispose,stubbable,hud.obj,inconclusive,"vacuous_output: 0 unique return(s), no scratch or memory variation across 50 seeds",50,50,0
0xd0360,hud_initialize_for_new_map,stubbable,hud.obj,not_applicable,"oracle_vacuous_early_exit: 75.6% coverage, identical entry-point path across 50 seeds",50,50,0
0xd03e0,hud_dispose_from_old_map,stubbable,hud.obj,inconclusive,"vacuous_output: 0 unique return(s), no scratch or memory variation across 50 seeds",50,50,0
0xd0400,scripted_show_hud,data_only,hud.obj,pass,,50,50,0
0xd0420,scripted_show_hud_help_text,data_only,hud.obj,pass,,50,50,0
0xd0440,hud_update,stubbable,hud.obj,not_applicable,"oracle_vacuous_early_exit: 37.0% coverage, identical entry-point path across 50 seeds",50,50,0
0xd04a0,FUN_000d04a0,stubbable,hud.obj,pass,,50,50,0
0xd04d0,FUN_000d04d0,stubbable,hud.obj,pass,,75,75,0
0xd0ba0,hud_get_item_string,stubbable,hud.obj,inconclusive,"vacuous_output: 1 unique return(s), no scratch or memory variation across 50 seeds",50,50,0
0xd0bf0,hud_player_set_equipment,stubbable,hud.obj,inconclusive,"vacuous_output: 0 unique return(s), no scratch or memory variation across 50 seeds",50,50,0
0xd0c10,hud_player_enter_vehicle,stubbable,hud.obj,inconclusive,"vacuous_output: 0 unique return(s), no scratch or memory variation across 50 seeds",50,50,0
0xd0c40,hud_player_set_vehicle,stubbable,hud.obj,inconclusive,"vacuous_output: 0 unique return(s), no scratch or memory variation across 50 seeds",50,50,0
0xd0c60,hud_player_set_vehicle_seat,stubbable,hud.obj,inconclusive,"vacuous_output: 0 unique return(s), no scratch or memory variation across 50 seeds",50,50,0
0xd0c80,hud_set_element_digital,stubbable,hud.obj,pass,,50,50,0
0xd0d50,hud_load,stubbable,hud.obj,fail,divergence,0,50,0
0xd0db0,hud_autosave,stubbable,hud.obj,inconclusive,"vacuous_output: 0 unique return(s), no scratch or memory variation across 50 seeds",50,50,0
0xd0e90,FUN_000d0e90,stubbable,hud.obj,pass,,50,50,0
0xd0ff0,FUN_000d0ff0,stubbable,hud.obj,not_applicable,"oracle_vacuous_early_exit: 64.4% coverage, identical entry-point path across 50 seeds",50,50,0
0xd1090,FUN_000d1090,stubbable,hud.obj,fail,divergence,0,50,0
0xd1400,FUN_000d1400,stubbable,hud.obj,not_applicable,"oracle_vacuous_early_exit: 60.1% coverage, identical entry-point path across 50 seeds",50,50,0
0xd1540,FUN_000d1540,leaf,hud.obj,inconclusive,"vacuous_output: 1 unique return(s), no scratch or memory variation across 50 seeds",50,50,0
0xd1550,FUN_000d1550,leaf,hud.obj,not_applicable,"oracle_vacuous_early_exit: 67.5% coverage, identical entry-point path across 49 seeds",49,50,0
0xd1580,FUN_000d1580,stubbable,hud.obj,pass,,50,50,0
0xd1690,FUN_000d1690,data_only,hud.obj,inconclusive,"vacuous_output: 1 unique return(s), no scratch or memory variation across 50 seeds",50,50,0
0xd16a0,FUN_000d16a0,stubbable,hud.obj,pass,,90,90,0
0xd1890,FUN_000d1890,stubbable,hud.obj,fail,divergence,48,50,0
0xd1a70,FUN_000d1a70,stubbable,hud.obj,not_applicable,"oracle_vacuous_early_exit: 43.4% coverage, identical entry-point path across 88 seeds",88,90,0
0xd1c50,FUN_000d1c50,leaf,hud.obj,pass,,50,50,0
0xd1c90,FUN_000d1c90,stubbable,hud.obj,pass,,50,50,0
0xd1dd0,FUN_000d1dd0,stubbable,hud.obj,pass,,50,50,0
0xd1e90,FUN_000d1e90,stubbable,hud.obj,fail,divergence,49,50,0
0xd1f40,FUN_000d1f40,stubbable,hud.obj,pass,,50,50,0
0xd2300,FUN_000d2300,data_only,hud.obj,inconclusive,"vacuous_output: 1 unique return(s), no scratch or memory variation across 49 seeds",49,50,0
0xd2320,FUN_000d2320,stubbable,hud.obj,pass,,50,50,0
0xd2580,FUN_000d2580,stubbable,hud.obj,pass,,50,50,0
0xd27a0,FUN_000d27a0,stubbable,hud.obj,pass,,50,50,0
0xd02c0,FUN_000d02c0,leaf,hud.obj,pass,,50,50,0
0xd02f0,hud_new,stubbable,hud.obj,not_applicable,"oracle_vacuous_early_exit: 65.0% coverage, identical entry-point path across 50 seeds",50,50,0
0xd3080,FUN_000d3080,stubbable,hud_draw.obj,pass,,48,50,0
0xd3200,FUN_000d3200,stubbable,hud_draw.obj,pass,,48,50,0
0xd3340,FUN_000d3340,stubbable,hud_draw.obj,not_applicable,"oracle_vacuous_early_exit: 12.6% coverage, identical entry-point path across 88 seeds",88,90,0
0xd3860,FUN_000d3860,stubbable,hud_draw.obj,pass,,80,80,0
0xd3fa0,FUN_000d3fa0,stubbable,hud_messaging.obj,pass,,50,50,0
0xd3fe0,FUN_000d3fe0,stubbable,hud_messaging.obj,pass,,88,90,0
0xd4260,FUN_000d4260,stubbable,hud_messaging.obj,not_applicable,"oracle_vacuous_early_exit: 23.2% coverage, identical entry-point path across 88 seeds",88,90,0
0xd4470,FUN_000d4470,stubbable,hud_messaging.obj,pass,,50,50,0
0xd44f0,FUN_000d44f0,stubbable,hud_messaging.obj,pass,,65,65,0
0xd4680,hud_messaging_initialize,stubbable,hud_messaging.obj,inconclusive,"vacuous_output: 0 unique return(s), no scratch or memory variation across 50 seeds",50,50,0
0xd46a0,FUN_000d46a0,stubbable,hud_messaging.obj,inconclusive,"vacuous_output: 0 unique return(s), no scratch or memory variation across 50 seeds",50,50,0
0xd46d0,FUN_000d46d0,leaf,hud_messaging.obj,pass,,50,50,0
0xd46e0,FUN_000d46e0,leaf,hud_messaging.obj,pass,,50,50,0
0xd46f0,scripted_hud_set_state_message,stubbable,hud_messaging.obj,not_applicable,"oracle_vacuous_early_exit: 30.3% coverage, identical entry-point path across 85 seeds",85,85,0
0xd4740,scripted_hud_set_flashing_state,stubbable,hud_messaging.obj,pass,,50,50,0
0xd4780,scripted_hud_restart_flashing,stubbable,hud_messaging.obj,not_applicable,"oracle_vacuous_early_exit: 63.3% coverage, identical entry-point path across 50 seeds",50,50,0
0xd47c0,scripted_hud_set_objective,stubbable,hud_messaging.obj,pass,,50,50,0
0xd4860,scripted_hud_set_timer_time,stubbable,hud_messaging.obj,pass,,50,50,0
0xd48e0,scripted_hud_set_timer_warning_cutoff,data_only,hud_messaging.obj,pass,,50,50,0
0xd4900,scripted_hud_set_timer_position,data_only,hud_messaging.obj,pass,,50,50,0
